bf49632b6dc91446cd06ae789467e117dba29196	adversarial	3	shards	24019	23	4833	LINEARIZABLE	0
bf49632b6dc91446cd06ae789467e117dba29196	adversarial	3	shards	24020	23	4841	LINEARIZABLE	0
bf49632b6dc91446cd06ae789467e117dba29196	adversarial	3	shards	24021	23	4844	LINEARIZABLE	0
bf49632b6dc91446cd06ae789467e117dba29196	adversarial	3	shards	24022	24	4823	INDETERMINATE	2
bf49632b6dc91446cd06ae789467e117dba29196	adversarial	3	shards	24023	26	4826	LINEARIZABLE	0
bf49632b6dc91446cd06ae789467e117dba29196	adversarial	3	shards	24024	20	4839	LINEARIZABLE	0
bf49632b6dc91446cd06ae789467e117dba29196	adversarial	3	skew	20000	20	4833	LINEARIZABLE	0
bf49632b6dc91446cd06ae789467e117dba29196	adversarial	3	skew	20001	21	4834	INDETERMINATE	2
bf49632b6dc91446cd06ae789467e117dba29196	adversarial	3	skew	20002	25	4825	INDETERMINATE	2
bf49632b6dc91446cd06ae789467e117dba29196	adversarial	3	skew	20003	21	4825	LINEARIZABLE	0
bf49632b6dc91446cd06ae789467e117dba29196	adversarial	3	skew	20004	21	4835	LINEARIZABLE	0
bf49632b6dc91446cd06ae789467e117dba29196	adversarial	3	skew	20005	20	4820	LINEARIZABLE	0
bf49632b6dc91446cd06ae789467e117dba29196	adversarial	3	skew	20006	24	4832	INDETERMINATE	2
bf49632b6dc91446cd06ae789467e117dba29196	adversarial	3	skew	20007	22	4811	INDETERMINATE	2
bf49632b6dc91446cd06ae789467e117dba29196	adversarial	3	skew	20008	21	4842	LINEARIZABLE	0
bf49632b6dc91446cd06ae789467e117dba29196	adversarial	3	skew	20009	25	4834	LINEARIZABLE	0
bf49632b6dc91446cd06ae789467e117dba29196	adversarial	3	skew	20010	22	4841	LINEARIZABLE	0
bf49632b6dc91446cd06ae789467e117dba29196	adversarial	3	skew	20011	18	4833	LINEARIZABLE	0
bf49632b6dc91446cd06ae789467e117dba29196	adversarial	3	skew	20012	20	4827	INDETERMINATE	2
bf49632b6dc91446cd06ae789467e117dba29196	adversarial	3	skew	20013	23	4836	LINEARIZABLE	0
bf49632b6dc91446cd06ae789467e117dba29196	adversarial	3	skew	20014	21	4829	LINEARIZABLE	0
bf49632b6dc91446cd06ae789467e117dba29196	adversarial	3	skew	20015	22	4841	LINEARIZABLE	0
bf49632b6dc91446cd06ae789467e117dba29196	adversarial	3	skew	20016	21	4837	LINEARIZABLE	0
bf49632b6dc91446cd06ae789467e117dba29196	adversarial	3	skew	20017	22	4824	LINEARIZABLE	0
bf49632b6dc91446cd06ae789467e117dba29196	adversarial	3	skew	20018	20	4828	NON	1
bf49632b6dc91446cd06ae789467e117dba29196	adversarial	3	skew	20019	19	4835	LINEARIZABLE	0
bf49632b6dc91446cd06ae789467e117dba29196	adversarial	3	skew	20020	20	4833	LINEARIZABLE	0
bf49632b6dc91446cd06ae789467e117dba29196	adversarial	3	skew	20021	20	4815	LINEARIZABLE	0
bf49632b6dc91446cd06ae789467e117dba29196	adversarial	3	skew	20022	20	4828	LINEARIZABLE	0
bf49632b6dc91446cd06ae789467e117dba29196	adversarial	3	skew	20023	21	4840	LINEARIZABLE	0
bf49632b6dc91446cd06ae789467e117dba29196	adversarial	3	skew	20024	24	4839	LINEARIZABLE	0
bf49632b6dc91446cd06ae789467e117dba29196	adversarial	5	base	8000	30	4839	LINEARIZABLE	0
bf49632b6dc91446cd06ae789467e117dba29196	adversarial	5	base	8001	30	4823	LINEARIZABLE	0
bf49632b6dc91446cd06ae789467e117dba29196	adversarial	5	base	8002	29	4831	LINEARIZABLE	0
bf49632b6dc91446cd06ae789467e117dba29196	adversarial	5	base	8003	30	4838	LINEARIZABLE	0
bf49632b6dc91446cd06ae789467e117dba29196	adversarial	5	base	8004	27	4839	LINEARIZABLE	0
bf49632b6dc91446cd06ae789467e117dba29196	adversarial	5	base	8005	26	4842	LINEARIZABLE	0
bf49632b6dc91446cd06ae789467e117dba29196	adversarial	5	base	8006	30	4850	LINEARIZABLE	0
bf49632b6dc91446cd06ae789467e117dba29196	adversarial	5	base	8007	32	4829	LINEARIZABLE	0
bf49632b6dc91446cd06ae789467e117dba29196	adversarial	5	base	8008	30	4834	INDETERMINATE	2
bf49632b6dc91446cd06ae789467e117dba29196	adversarial	5	base	8009	32	4844	LINEARIZABLE	0
bf49632b6dc91446cd06ae789467e117dba29196	adversarial	5	base	8010	27	4831	LINEARIZABLE	0
bf49632b6dc91446cd06ae789467e117dba29196	adversarial	5	base	8011	28	4814	LINEARIZABLE	0
bf49632b6dc91446cd06ae789467e117dba29196	adversarial	5	base	8012	27	4822	LINEARIZABLE	0
bf49632b6dc91446cd06ae789467e117dba29196	adversarial	5	base	8013	27	4812	LINEARIZABLE	0
bf49632b6dc91446cd06ae789467e117dba29196	adversarial	5	base	8015	24	4824	LINEARIZABLE	0
bf49632b6dc91446cd06ae789467e117dba29196	sequential	3	base	30000	6	1609	LINEARIZABLE	0
bf49632b6dc91446cd06ae789467e117dba29196	sequential	3	base	30001	5	1604	LINEARIZABLE	0
bf49632b6dc91446cd06ae789467e117dba29196	sequential	3	base	30002	5	1602	LINEARIZABLE	0
bf49632b6dc91446cd06ae789467e117dba29196	sequential	3	base	30003	5	1601	LINEARIZABLE	0
bf49632b6dc91446cd06ae789467e117dba29196	sequential	3	base	30004	6	1605	LINEARIZABLE	0
bf49632b6dc91446cd06ae789467e117dba29196	sequential	3	base	30005	5	1607	LINEARIZABLE	0
bf49632b6dc91446cd06ae789467e117dba29196	sequential	3	base	30006	5	1605	LINEARIZABLE	0
bf49632b6dc91446cd06ae789467e117dba29196	sequential	3	base	30007	6	1599	LINEARIZABLE	0
bf49632b6dc91446cd06ae789467e117dba29196	sequential	3	base	30008	7	1605	LINEARIZABLE	0
bf49632b6dc91446cd06ae789467e117dba29196	sequential	3	base	30009	6	1615	LINEARIZABLE	0
