Linux 7.0.0-1006-aws (ip-172-31-47-97) 	06/20/26 	_x86_64_	(16 CPU)

14:53:46     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
14:53:53       0   47.00    0.00    2.00    2.00    0.00    0.00    0.00    0.00    0.00   49.00
14:53:53       1   99.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
14:53:53       2    3.00    0.00    2.00    2.00    0.00    0.00    0.00    0.00    0.00   93.00
14:53:53       3    5.05    0.00    2.02    1.01    0.00    0.00    0.00    0.00    0.00   91.92
14:53:53       4    1.03    0.00    1.03    2.06    0.00    0.00    0.00    0.00    0.00   95.88
14:53:53       5    2.02    0.00    2.02    2.02    0.00    0.00    0.00    0.00    0.00   93.94
14:53:53       6    3.03    0.00    2.02    1.01    0.00    0.00    0.00    0.00    0.00   93.94
14:53:53       7    9.09    0.00    2.02    0.00    0.00    0.00    0.00    0.00    0.00   88.89
14:53:53       8    5.00    0.00    2.00    0.00    0.00    1.00    0.00    0.00    0.00   92.00
14:53:53       9    4.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   95.00
14:53:53      10   16.00    0.00    1.00    1.00    0.00    1.00    0.00    0.00    0.00   81.00
14:53:53      11    7.07    0.00    1.01    0.00    0.00    0.00    0.00    0.00    0.00   91.92
14:53:53      12   16.33    0.00    1.02    1.02    0.00    0.00    0.00    0.00    0.00   81.63
14:53:53      13   34.69    0.00    1.02    1.02    0.00    0.00    0.00    0.00    0.00   63.27
14:53:53      14    3.03    0.00    2.02    0.00    0.00    0.00    0.00    0.00    0.00   94.95
14:53:53      15    5.05    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   94.95

14:53:53     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
14:53:54     all   13.32    0.00    3.40    2.69    0.00    0.26    0.00    0.00    0.00   80.33
14:53:54       0    5.21    0.00    3.12    1.04    0.00    0.00    0.00    0.00    0.00   90.62
14:53:54       1   44.44    0.00    3.03    3.03    0.00    1.01    0.00    0.00    0.00   48.48
14:53:54       2    2.11    0.00    5.26   11.58    0.00    0.00    0.00    0.00    0.00   81.05
14:53:54       3    5.10    0.00    5.10    1.02    0.00    0.00    0.00    0.00    0.00   88.78
14:53:54       4   41.58    0.00    0.99    0.99    0.00    0.00    0.00    0.00    0.00   56.44
14:53:54       5    6.12    0.00    5.10    5.10    0.00    0.00    0.00    0.00    0.00   83.67
14:53:54       6    4.08    0.00    4.08    5.10    0.00    1.02    0.00    0.00    0.00   85.71
